file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03792,「ユーラシアがＢＥＴＡに占領されようとも、\w緑が失われようとも、\w地球は青く、\w美しい星だった…\w…\w」,「即使欧亚大陆被BETA占领，即使绿色消失，地球依然是颗蓝色、美丽的星球……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03793,「ともすれば、\wそこが過酷な戦場であることなど、\w忘れてしまいそうになるほどに…\w…\w」,「甚至有时会让人忘记那里是残酷的战场……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03794,「恐らく、\w大海崩後の今でも…\w…\w大きく様相は変わってしまっていると思うけど、\wそれでも青く美しいでしょうね」,「恐怕，即使在大海崩之后的现在……样貌已经大变，但依然会是蓝色美丽的吧。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03795,「そうか…\w…\wそいつぁ、\w俺も一度ぐらい見てみたかったな」,「是吗……那我还真想亲眼看看一次啊。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03796,スケールでけぇなあ…\w…\w。そりゃあ、\wエレンみたいに飄々とした性格にもなるってもんか？,真是大场面啊……。也难怪会像艾伦那样洒脱的性格吧？
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03797,なら俺も、\wもしも宇宙に上がることができれば、\w今の俺の悩みなんてちっぽけだと笑い飛ばすぐらいの寛容さは身についたか？,那么我要是也能上太空的话，是不是也能学会把现在的烦恼一笑而过的从容呢？
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03798,「けど、\wそのためのリスクは高いわよ？」,「但是，为此的风险很高哦？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03799,「リスク？　…\w…\wああそうか」,「风险？……啊，是吗。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03800,確か軌道降下兵ってのは、\w作戦生還率が２割を切ってるんだったか。,我记得轨道降下兵的任务生还率不到两成吧。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03801,とすりゃあ、\w１００人いても１回の作戦で２０人に減り、\w次で４人、\w３度目は…\w…\wゼロ。,也就是说，就算有一百人，一次任务减到二十人，下一次四人，第三次……零。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03802,確かにリスクと言うにもあんまりな数字だよ。,确实，说是风险也太过分的数字啊。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03803,「さすがの中尉も、\wそのことはご存じのご様子で」,「不愧是中尉，看来您也知道这件事呢。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03804,「そりゃーな。そのくらいは有名な話だからな。…\w…\wしかし、\wさすがはねーだろ、\wさすがは」,「那是当然。这点程度是出了名的事。……不过，谈不上‘不愧是’吧。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03805,「ふふふ、\wすみません…\w…\w。でも生き残った軌道降下兵の心情は、\wさすがのヒビキにもわかりませんよね？」,「呼呼，抱歉……但是幸存轨道降下兵的心情，就算是响也不明白吧？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03806,「そりゃ…\w…\wまぁな…\w…\w。想像するしかねーよ…\w…\w」,「那……也是啊……只能想象了……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03807,ハイヴ突入を目的とした軌道降下兵――それに選ばれて、\w生き残った。,以突入HIVE为目的的轨道降下兵——被选中，然后活下来。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03808,どんな気持になるのか、\w正直言って想像するのも難しい…\w…\w。,说实话，连想象一下自己会是什么心情都很难……。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03809,「ふふふ…\w…\w。考え込まないでくださいな。ただの愚痴です…\w…\w時々吐き出さないと上手く生きていけないんで」,「呵呵……。别想太多啦。只是发发牢骚而已……不偶尔吐出来，就没法好好活下去啊。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03810,「はぁ…\w…\w愚痴ねぇ…\w…\w」,「唉……牢骚啊……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03811,愚痴か…\w…\w。そういや神宮司少佐も愚痴についてなんか言ってたな。,牢骚啊……。说起来，神宫司少佐也说过关于牢骚的事呢。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03812,「お近くにいませんでしたか？　自分が生き残った理由を見失ってしまった人…\w…\w。バビロン災害後は多かったですけど？」,「您身边没有这种人吗？那些迷失了自己活下来理由的人……。巴比伦灾害之后，这样的人很多哦？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03813,「それは…\w…\wそうだったかもな」,「这么说来……确实是啊」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03814,「愛するを失った者、\w誰かを見捨てざるを得なかった者…\w…\w。不正な手段で生き残ってしまった者…\w…\w」,「失去所爱之人、不得不抛弃他人的人……。还有用不正当手段活下来的人……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03815,「生き残ってしまったということについての悔恨の念とでも言うんでしょうか…\w…\w」,「这大概就叫做对于自己活下来的悔恨之情吧……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03816,「でもそんな気持ちも、\w日々の忙しさに忙殺されて…\w…\w。やがて思い出さない時間が増えていく。忘れてはいけないのに…\w…\w」,「但那种心情也会被日常的忙碌所淹没……。渐渐地，不去回想的时间越来越多。明明不该忘记的……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03817,「久々に思い出したので愚痴ってみただけですよ。そうしないと、\w自分が死者のことを忘却しようとしているんじゃないかと思ってしまうので」,「只是很久没想起来，所以发发牢骚而已。不然的话，我总觉得自己好像快要忘记那些逝去的人了。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03818,「八つ当たりみたいなものです。…\w…\wまぁ、\wたいした話ではないので、\w気にしないでください」,「就跟迁怒差不多吧。……嘛，不是什么大不了的事，别放在心上。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03819,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03820,「…\w…\wヒビキ？　どうかしました？」,「……响？你怎么了？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03821,「…\w…\wん、\wすまん。エレンは予想以上にヘビーな過去を生きてるんだなって思ってさ」,「……嗯，抱歉。我只是觉得，艾伦你经历了比我想象中更沉重的过去啊。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03822,そらそうだよな。軌道降下兵の上に亡命者なんだ。一筋縄でいかない経歴の持ち主なんだよな。,那当然啦。既是轨道降下兵，又是亡命者。真是经历非同一般啊。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03823,「へびーな過去…\w…\w？　蛇な過去とは…\w…\w？」,「沉重的过去……？ 蛇的过去是什么……？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03824,「悪い、\w英語のヘヴィだ。重いだ。日本語の蛇じゃねぇ」,「抱歉，是英语的heavy。沉重的意思。不是日语的蛇。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03825,「オウ！　日本語難しいで～す。ひらがな、\wカタカナ、\w漢字…\w…\wおまけに糞ＥＮＧＬＩＳＨまで混ざってやがります」,「噢！日语好难啊～。平假名、片假名、汉字……还混进了该死的ENGLISH。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03826,英語嫌いなんだ――そういやカナダはフランス語圏だったけな？,你讨厌英语啊——说起来加拿大是法语区来着？
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03827,「おまえ…\w…\w本当に日本語達者だな。絶対、\w美桜乃より上だよ。つーか、\wどこで覚えたんだよ」,「你这家伙……日语真好啊。绝对比美樱乃还好。话说，你是在哪儿学的？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03828,「オウ！　シズクは私のティーチャーのひとりですよ」,「噢！雫是我的老师之一哦。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03829,「だから急に片言になるなよ、\wこのエセ外国人は！」,「所以别突然装结巴啊，你这假外国人！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03830,「オ～ウ！　日本語難しいで～す。よくわっかりませ～ん」,「噢～！日语好难～。我完全不懂～」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03831,く、\wくそ…\w…\w！　またからかわれてる…\w…\w。手強いな、\wこの女は…\w…\w。,可恶……！又被耍了……。这女人真难缠啊……。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03832,「なにがオ～ウだ！　あのな…\w…\wおまえがわからないのは日本語じゃねぇ、\w日本人の人情とか、\w人の心の機微のほうだ！」,「什么噢～！我说你啊……你不懂的不是日语，而是日本的人情世故、人心的微妙之处！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03833,「人をからかうのは構わないが、\wもう少し加減を覚えろ、\w加減を！」,「逗别人玩倒没什么，但给我学着点分寸！分寸！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03834,「人の心の機微？　いえ理解していますよ。ヒビキとユズカの間の微妙なソレとか」,「人心的微妙之处？不，我很理解哦。比如你和柚香之间微妙的那种关系之类的。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03835,――――！,！
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03836,「だ、\wだから、\w俺とあいつは…\w…\w」,「所、所以说，我和那家伙是……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03837,急に日本語達者モードに戻りやがった…\w…\w！,突然又切换回日语流利模式了……！
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03838,「ヒビキとユズカは？」,「响和柚香是？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03839,「戦友で…\w…\w。俺はあいつに命を助けてもらって…\w…\w」,「是战友……。我被她救过命……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03840,「それを言ったらシズクと私はヒビキとユズカに命を救われましたけど？」,「这么说的话，我和雫不也是被响和柚香救了命吗？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03841,「いや…\w…\w、\wだから…\w…\wそれは…\w…\w」,「不……所以说……那是……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03842,そのとおりかもしれんが…\w…\w。,也许确实如此……。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03843,「ねぇ…\w…\w大陸横断の話を聞いてもいい…\w…\w？」,「喂……能听听你们横跨大陆的事吗……？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03844,「え…\w…\w」,「诶……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03845,「…\w…\w以前ユズカに聞いた時は、\w言葉を濁されたの」,「……以前问柚香的时候，她含糊其辞。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03846,「それだけではなく、\wヒビキに聞くこともやめるよう、\wきつい口調で言われたわ」,「不仅如此，她还用严厉的口吻让我别问你。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03847,…\w…\wいつの間に。,……什么时候的事？
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03848,でも、\wそうだよな、\w同じ部隊なんだ。興味を持たないわけがない。特に周りはそのことで俺達を英雄みたいに見ているわけだし。,不过，也是啊，我们是同一个部队的。没兴趣才怪。尤其是周围的人都因此把我们当英雄看。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03849,俺だって、\wエレンが元軌道降下兵団だってことに対しては興味がある。それは単なる興味でもあるが、\w背中を預ける仲間だからこそでもある。その辺の感情はエレンも、\wきっと同じなんだろう…\w…\w。,我也是，对艾伦原属于轨道降下兵团这件事很感兴趣。这既是单纯的好奇，也是因为我们是托付后背的同伴。这份心情，艾伦一定也一样吧……。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03850,「ユズカの言いたいことはわかる。でも、\wそれを決めるのはヒビキでしょう？」,「我明白柚香想说什么。但是，决定权在响你身上吧？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03851,「まるで子離れできない保護者のように振る舞うユズカには違和感を覚える…\w…\w」,「对于柚香那副像离不开孩子的保护者般的举止，我感到违和……。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03852,「それは…\w…\wあいつは、\w保護者ぶって世話を焼くのが好きなんだよ、\w前からそうだった」,「那是……那家伙喜欢摆出保护者姿态照顾人，以前就是这样。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03853,「確か１、\w２歳あいつの方が年上なんだよ。それで――」,「记得她比我大一两岁。所以——」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03854,「そのぐらいのことは、\w私にだってわかる。確かにユズカはそういう気質だけど…\w…\w」,「这点事我也明白。柚香确实有那种气质……。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03855,「私が思うのは、\wその性格がユズカの本心を隠してしまっているんじゃないかしらってこと」,「我在想，那种性格会不会掩盖了柚香的真心。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03856,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03857,「でも、\w元々日本人は本心を隠すのが上手だから…\w…\w確証が持てなくて」,「但是，原本日本人就擅长隐藏真心……所以我没有确证。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03858,「…\w…\w…\w…\wま、\wまあ、\wそれは確かに戸惑うだろうなあ…\w…\w」,「……嘛、这也是确实会令人困惑吧……。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03859,俺にしてみれば、\w何でも言いたい事を言っちまう外人の態度にこそ驚いたもんだが。,在我看来，倒是那些什么都敢说的外国人的态度更让我吃惊。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03860,「実際のところは？　そんなふうに本心を\n隠さなきゃいけないようなことがあったの？」,「实际如何？有发生过什么事让你必须这样隐藏真心吗？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03861,「…\w…\w…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03862,「…\w…\w…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03863,「…\w…\w…\w…\w無かったと言えば嘘になるな。要するに…\w…\wあったよ」,「……如果说没有，那是假话。总之……有。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03864,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03865,「俺達がどんなルートを通ってきたか、\w知ってるか？」,「你知道我们走的是怎样的路线吗？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03866,「いいえ、\wそこまでは…\w…\w」,「不，那倒不清楚……。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03867,「俺もアメリカなんて、\w横断行するまで踏み入れたこともないから土地の名前なんざよく覚えてないが…\w…\w」,「我也是，在横跨大陆之前从未踏入过美国，所以地名什么的记不太清……。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03868,それ以前に、\w途中から意識自体途切れ途切れだが…\w…\w。,在那之前，中途开始意识本身就断断续续的……。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03869,「ハドソン湾の…\w…\w塩砂漠の麓の工業地帯…\w…\w。あそこで俺たちは負けた…\w…\w」,「哈德逊湾的……盐沙漠山麓的工业地带……我们在那里输了。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03870,「完膚なきまでに叩き潰されて、\w命からがら逃げ出すことになったんだ…\w…\w」,「被彻底击溃，拼死逃了出来……。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03871,「強化外骨格を使い、\w乗り捨てられた車を使い、\wそして最後は…\w…\w徒歩だ」,「使用强化外骨骼，用被遗弃的车辆，最后是……徒步。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03872,「なるほど…\w…\w」,「原来如此……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03873,「いくつもの町に立ち寄った。軒並みゴーストタウンだったが…\w…\w」,「我们路过了好几个城镇。虽然大多都是鬼城……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03874,「だけど…\w…\w…\w…\wいろんなものが残されていたんだよ」,「但是…………留下了各种各样的东西啊」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03875,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03876,「そうだな…\w…\w人間の性とでも言うべきものがな。そして、\w俺達もそこにいろんなものを置いてきてしまったんだ」,「是啊……大概就是所谓的人性吧。而且，我们也把很多东西留在了那里」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03877,「それは――」,「那是——」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03878,「いつか話せると思う。でも今は…\w…\w勘弁してくれ」,「我想总有一天能跟你说。但是现在……饶了我吧」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03879,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03880,「もう少し、\w時間が欲しい」,「我还需要一点时间」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03881,「…\w…\wわかりました」,「……明白了」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03882,「柚香は…\w…\wあいつは、\wあの時間を俺に振り返って欲しくないんだよ」,「柚香……那家伙，不想让我回忆那段时光」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03883,「そのためなら、\w多少強引でも、\w厳しくても、\w構わないと思っているんだ…\w…\w」,「为了这个，就算稍微强硬一点、严厉一点，她也不在乎……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03884,「それに甘えているつもりはないんだが、\wそうするのを止めることもまた、\w俺にはできない…\w…\w」,「我并不是想依赖她，但我也没法阻止她这么做……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03885,それは、\w柚香にとってとても大切なことなんだとわかるから。,因为我知道，这对柚香来说是非常重要的事。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03886,「だからそれが――っていうのは、\w実際に見ていない者の言葉だってことなのね」,「所以，说这种话——不过是没亲眼见过的人随便说说的罢了」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03887,「言わなきゃいけないのかもしれないとは思う。部下を預かる身として、\wこれは問題だと思う。でも――」,「我也觉得或许必须说出来。作为负责带部下的人，我认为这是个问题。但是——」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03888,「それでも、\w大切にしておきたい、\wふたりだけの想い出…\w…\w」,「即使如此，还是想珍藏的，只属于两个人的回忆……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03889,「んあ？　い、\wいや、\wそういうんじゃなくて――」,「嗯？ 不、不是那样的——」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03890,どっちかっていうと、\w本当は触れずにこのまま忘れ去りたい記憶と言うべきだ。絶対にそれは許されないけど…\w…\w。,倒不如说，那其实是我不想触碰、想就此遗忘的记忆。虽然绝对不允许那样做……。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03891,「そう？　なら、\w口にしてしまった方が救われるのに…\w…\w」,「是吗？ 那样的话，说出口反而会得到解脱啊……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03892,「…\w…\w違う？」,「……不是吗？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03893,「それは…\w…\w…\w…\wそうかもしれない。でも…\w…\w…\w…\w」,「那…………或许是吧。但是…………」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\060_承_2005_10_10 まりも・警備任務プレ01.egpack,game_t03894,「ずっと、\w苦しみ続けることになるわよ？　ヒビキも、\wユズカも。それでもいいの？」,「你会一直痛苦下去哦？响也好，柚香也好。这样也行吗？」
