file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03074,「それであなたが壊れるかもしれないと言っているんです――！」,「可那可能会让你崩溃的——！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03075,「なんで、\wあんなものを思い出したがるんです！　わかりますよね！？　想像できますよね！？　いいことなんか何ひとつなかった！」,「为什么偏要想起那些东西！你明白的吧！？能想象的吧！？根本没有任何好事！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03076,「ギリギリだった！　人間としてギリギリだったしてはいけないことだって！」,「那是极限了！作为人的极限，甚至做了一些不该做的事啊！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03077,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03078,「…\w…\wだから…\w…\w思い出さないでください。…\w…\wお願いです」,「……所以……请不要想起来。……求你了。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03079,柚香…\w…\w。,柚香……。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03080,「…\w…\w…\w…\wヒビキ。ユズカはああ言ってるけど？」,「…………响。柚香是那么说的哦？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03081,「エレン…\w…\w」,「艾伦……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03082,「ごめんなさい、\w黙って退場するにはあまりに危機感を憶えたものだから」,「抱歉，我实在是觉得太危险了，所以不能默不作声地退场。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03083,「私、\wこの間言った筈ですよ？　どうしてヒビキがうなされていることに、\wユズカがいつも気づくのか…\w…\w」,「我之前应该说过吧？为什么响做噩梦的时候，柚香总是能察觉……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03084,「っ！！」,「啊！！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03085,「記憶の曖昧なヒビキと違って、\wユズカは一部始終を知っている…\w…\wそんなユズカがやめろと言っているのよ？」,「和记忆模糊的响不同，柚香知道全部经过……这样的柚香正在阻止你哦？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03086,「わかってる…\w…\wでも、\w考えは変わらない」,「我知道……但是，我的想法不会改变。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03087,「…\w…\wまさか、\w思い出せないことが気持ち悪いとか、\wそんな理由じゃないんでしょ？」,「……难道说，不是因为记不起来而感到不舒服之类的理由吧？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03088,「違う。知りたい事を知れない…\w…\wそんな境遇には慣れているし、\w人の想いを踏みにじってまでそんなことをしようとは思わない」,「不是。想知道的事却无从知晓……这种事我已经习惯了，也不打算践踏别人的感情去做那种事。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03089,「じゃあ一体…\w…\w」,「那到底是……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03090,「俺は、\w前に進みたいんだ。過去を受け止めるっていうのは、\wそのために必要な事なんだ」,「我想向前迈进。接受过去，是为此所必需的事。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03091,「目を背けたくなるほどの…\w…\wいや、\w心を背けたくなる程のことだから尚更、\wそこには俺が道を選ぶ上で重要なことがあるはずなんだ」,「正因为是让人想要别开目光……不，是让人想要背过心去的事，所以那里一定有我选择道路时重要的东西。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03092,「それを知らずに選ぶ道は、\w地に足なんかついてない。それこそ、\wハリボテの英雄と変わらないよ」,「在不知道那件事的情况下选择的道路，是站不稳脚跟的。那和虚有其表的英雄没什么两样。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03093,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03094,「俺はそこに、\w実を伴わせたいから…\w…\wやっとそう思えるようになったから…\w…\w」,「我是想让那上面有实质内容……因为好不容易才这么想了……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03095,「…\w…\wわかりました。中尉のお好きにしてください」,「……明白了。中尉请自便吧。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03096,「柚香！！」,「柚香！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03097,「ユズカッ！？」,「柚香！？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03098,「そこまで考えて出した結論なら、\w私が言うことはありません」,「既然那是充分考虑后得出的结论，我就没什么可说的了。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03099,「…\w…\wありがとう」,「……谢谢。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03100,「…\w…\w…\w…\wこれだけは、\w憶えておいてください」,「……至少，请记住这一点。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03101,「なんだ？」,「什么？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03102,「無理はしないでください。何かあったら、\w必ず言ってください」,「请不要勉强自己。有什么事的话，一定要说出来。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03103,「あ、\wああ…\w…\wでも――」,「啊，啊啊……但是——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03104,「啖呵を切ってやったことだからとか、\wつまらない意地は張らないでください」,「既然都放狠话了，就别再为那种无聊的意气用事了。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03105,「…\w…\w…\w…\wわかった」,「…………知道了。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03106,「私が…\w…\w共にあの地獄を生き抜いた私が、\w常に傍にいることを…\w…\w忘れないでください」,「我……那个和你一同从地狱里活过来的我，会一直陪在你身边……请不要忘记。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03107,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03108,「私は、\w何があっても、\w中尉の味方ですから」,「我，不管发生什么，都会站在中尉这边的。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03109,「…\w…\wわかった。それは絶対に忘れないし、\wいつまでも信じる」,「……知道了。我绝不会忘，永远相信你。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_110_生産プラントで決意する響.egpack,game_t03110,「じゃあ…\w…\w…\w…\w行きましょうか」,「那么…………出发吧。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03111,「悪かったね、\w今日は突然拉致っちゃってさ～」,「不好意思啊，今天突然把你绑来～」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03112,「いいえ！　私こそごちそうさまでした！　おいしかったです！」,「不会！我才要谢谢款待！很好吃！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03113,「そっか…\w…\wそれなら良かったよ」,「是吗……那就好。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03114,「はい…\w…\w。それで…\w…\wなにかあるんですよね？　多分…\w…\w」,「嗯……那个……有什么事对吧？大概……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03115,「実はさ、\w女同士のほうがいいんじゃないか、\wって龍浪中尉に相談受けててさ～。あいつ、\w雫っちのこと気にしてたぜ」,「其实啊，龙浪中尉跟我商量，说是不是女人之间聊聊更好～。那家伙可关心你啦，雫酱。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03116,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03117,「なんかあるなら気にしないで言っちゃえよ。秘密にして欲しいことは守るし、\w伝えて欲しいことは伝えてやんよ」,「要是有啥心事，别在意，尽管说。要我保密我就守着，要我传话我就传。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03118,「…\w…\wべ、\w別に」,「……没、没什么。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03119,「ここでとぼけても仕方ないぞ～？　もうバレちゃってるんだから」,「这时候装傻也没用啦～？已经被我看穿了哦。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03120,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03121,「何を言っても笑わないし、\w怒らないし、\w呆れない！　誓いまーす！」,「不管你说什么，我都不笑、不生气、不惊讶！我发誓！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03122,「あの…\w…\wその…\w…\wだ、\w誰にも言わないでくれますか…\w…\w」,「那个……就是……你、你真的不会告诉任何人吗……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03123,「ん…\w…\wそれは…\w…\wその、\w内容次第って言うか…\w…\w」,「嗯……那是……怎么说呢，看内容吧……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03124,「…\w…\wですよね」,「……果然。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03125,「…\w…\w…\w…\w…\w…\wよし、\wわかった！　言わない！　絶対誰にも言わないッ！！」,「…………好，明白了！不说！绝对不说！！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03126,「今日のことは、\wあたしと雫っちだけの秘密だ！　ホントにホントだ！」,「今天的事，就我和雫酱之间的秘密！真的真的！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03127,「怒られちゃいますよ？」,「会被骂的哦？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03128,「大丈夫大丈夫！　気にすんな！　だからほら、\w遠慮しないで言ってみ？」,「没事没事！别在意！所以啦，别客气，说出来听听？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03129,「その…\w…\w光線級にやられちゃう時って…\w…\w一瞬で消えちゃうんですよね。痛みを感じる間もなく」,「那个……被光线级击中的时候……会一瞬间消失对吧。连感觉疼痛的工夫都没有。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03130,「ん？　ああ…\w…\w…\w…\wうん。今更誤魔化しても意味ないと思うから言うけど一瞬で蒸発する」,「嗯？啊…………嗯。事到如今再隐瞒也没意义，我就直说了，会在一瞬间蒸发。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03131,「…\w…\wあたしはそれの方がいいけどね。死ぬなら痛みなく死んだ方がマシじゃん？」,「……要我选的话，我倒觉得那样更好。要死的话，没痛苦地死不是更好吗？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03132,「…\w…\w私は怖いんです。…\w…\wなにもできないまま、\w一瞬で蒸発しちゃうのが、\wとっても怖いんです」,「……我很害怕。……什么也做不了就一瞬间蒸发，我非常害怕。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03133,「雫っち…\w…\w」,「雫酱……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03134,「だって…\w…\w！　だって今までの私の人生ってなんにもなくて…\w…\w訓練ばっかりで…\w…\w」,「因为……！因为我到现在的人生什么都没有……光是在训练……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03135,「変な薬飲まされて…\w…\w１日でも早く兵士になれって言われて…\w…\w！　み、\wみなさんに比べると、\wなんにも！　なんにも知らなくて…\w…\w！」,「让我喝奇怪的药……叫我要尽早成为士兵……！跟、跟大家一比，我什么！什么都不知道……！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03136,「なんにもないのに死んじゃうって考えたら…\w…\w急に怖くなって…\w…\w！　友達も…\w…\wみんな死んじゃったし…\w…\w！」,「想到自己什么都不会就死了……突然觉得好害怕……！朋友也……大家都死了……！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03137,「雫っち…\w…\w。なんにもないってのは違うだろ？」,「雫妹……。你说什么都不会，那可不对吧？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03138,「ちゃ、\wちゃんとできないと…\w…\w！　い、\wいらない子になっちゃうし…\w…\w。だから！　だから怖くて…\w…\w！」,「不、不好好干的话……！会、会变成没人要的孩子……。所以！所以我很害怕……！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03139,「美桜乃ッ！」,「美樱乃！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03140,「…\w…\w…\w…\w！」,「唔……！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03141,「…\w…\w雫っち、\wおまえには須野の思い出があるだろ？　なにも知らないわけじゃない。なんにも持ってないわけじゃないよ」,「……雫妹，你还有须野的记忆吧？你并不是一无所知。也不是一无所有哦」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03142,「…\w…\w落ち着いてやれば大丈夫さ。…\w…\w本当に勇気が試される場面になれば雫っちは動けるはずだよ。…\w…\wだって雫っちは須野の育ちなんだからさ」,「……静下心来慢慢来就没问题。……真正需要勇气的时候，雫妹你一定可以的。……因为雫妹是须野长大的孩子啊」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03143,「須野の子はみんな元気で勇気があるんだ…\w…\w。あたしが保証する。嘘じゃない」,「须野的孩子个个都又有活力又有勇气……。我保证。不是骗人的」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03144,「…\w…\w…\w…\w須野の」,「…………须野的」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03145,「な…\w…\w？　だから大丈夫だよ」,「看……？所以没事的啦」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03146,「…\w…\wでも…\w…\w私、\w本当は…\w…\w須野のこと…\w…\wよく憶えていないんです」,「……可是……我其实……须野的事……记不太清了」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03147,「え…\w…\w？」,「诶……？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03148,「思い出そうとすればするほど、\wあれは私の妄想だったんじゃないかって…\w…\w本当は全然違うんじゃないかって…\w…\w」,「越想回忆起来，就越觉得那些是不是我的妄想……说不定根本不是那样的……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03149,「雫っち…\w…\w」,「雫妹……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03150,「だって…\w…\w中尉に聞いた須野と私の憶えてる須野は全然違うんです！」,「因为……中尉说的须野和我记忆里的须野，完全不一样！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03151,「私の知ってる可憐姉さんと大上中尉の知ってる可憐さんは全然別人で…\w…\w隆兄さんも全然違ってて…\w…\w」,「我所认识的可怜姐姐，和大上中尉所认识的可怜完全是两个人……隆哥哥也完全不一样……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03152,「それは…\w…\w」,「那是……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03153,「わかんないんです！　だってあの頃の私はまだ小さくて…\w…ひょっとしたら私の思い出なんか全部まちがってたんじゃないかって…\w…\w！」,「我不明白！因为那时候我还小……说不定我的记忆全都是错的……！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03154,「本当は最初からお父さんもお母さんもいなかったんだって…\w…\wそんな人たち最初からいないのに、\w私が妄想して…\w…\w！」,「说不定从一开始就没有爸爸也没有妈妈……那些人本来就不存在，是我妄想出来的……！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03155,「美桜乃――！」\n,「美樱乃！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03156,「――――！」,「唔——！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03157,「…\w…\w落ち着けよ、\w雫っち。な…\w…\w？」,「……冷静点啊，雫妹。好吗……？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03158,「…\w…\wお…\w…\w大上中尉…\w…\w。ぅ…\w…\wうわぁ…\w…\wぁぁ…\w…\w…\w…\w」,「……大、大上中尉……。呜……哇啊……啊啊…………」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03159,「…\w…\w大丈夫だよ、\w雫っち。おまえのご両親はおまえの記憶の中の人のまんまだと思うぜ…\w…\w」,「……没事的，雫妹。我觉得你的父母就是你记忆中的那个人……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03160,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03161,「…\w…\w須野にはさ、\w古い水道橋があってさ」,「……须野啊，有一座古老的水道桥」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03162,「小さな分校と田んぼと畑…\w…\w。他にはなんにもない辺鄙なトコだった…\w…\w」,「有小小的分校、水田和旱田……。其他什么都没有的偏僻地方……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03163,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03164,「あたしはね、\wずっと思ってたよ。…\w…\wこんな狭苦しい村を捨てて、\wもっと広い世界に出るんだって」,「我呢，一直这么想。……要抛弃这个狭小的村子，去更广阔的世界」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03165,「いや、\w別に嫌いっていうんじゃなかったんだけど、\w自分の可能性を信じてたっていうのかな～」,「不，倒也不是说讨厌，只是相信自己的可能性吧～」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03166,「でもさ…\w…\wいざ、\w村を出なきゃならなくなった瞬間、あたしは気づいたんだ。…\w…\wこの村から出て行きたくないって思ってるってことに」,「可是啊……到了不得不离开村子的时候，我才发现。……我其实不想离开这个村子」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03167,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03168,「あそこはさ…\w…\wみんながみんな家族みたいな小さな村でさ…\w…\w。ホント、\w優しいんだよね」,「那里啊……是个小村子，大家都像一家人一样……真的，很温柔呢」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03169,「あたしの徴兵が決まったら、\w大人たちはみんな自分の娘が戦場に送られることになったみたいな顔しちゃってさ～…\w…\w」,「我的征兵定下来的时候，大人们一个个都像是自己的女儿被送上战场似的表情～……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03170,「学校のみんなに内緒にしてもらうのに骨が折れたよ…\w…\w。みんなお節介の心配性だしさ」,「让学校里大家保密可费了老劲了……一个个都是爱操心的瞎操心」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03171,「…\w…\wだから、\w雫っちがみんなに優しくして貰ったのは間違いないと思う」,「……所以，我觉得小雫肯定也受到了大家的温柔对待」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03172,「可憐にしたってさ、\wあたしにしてみれば隆の妹で、\w明るいお調子者だったけど、\w雫っちにとっては頼り甲斐のある姉貴分だったんだろ？」,「就比如可怜吧，对我来说她就是隆的妹妹，是个开朗的冒失鬼，但对小雫来说，她是可靠的大姐姐吧？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,game_t03173,「逆に教えて貰った気分だよ。――あたし、\wまた見えてなかったんだなって」,「反倒是让我学到了呢。——我啊，又没看到全貌啊」
